"Time","CO2","Humidity","PM10","PM2.5","Temperature","TVOC"
2024-02-25 12:00:00,604 ppm,79 %H,13.3 μg/m³,12.6 μg/m³,24.7 °C,0.516 ppm
2024-02-25 10:00:00,540 ppm,79.3 %H,13.1 μg/m³,12.6 μg/m³,24.4 °C,0.438 ppm
2024-02-25 08:00:00,448 ppm,79.5 %H,12 μg/m³,11.8 μg/m³,24.1 °C,0.444 ppm
2024-02-25 06:00:00,449 ppm,79.5 %H,11.9 μg/m³,11.6 μg/m³,24.0 °C,0.392 ppm
2024-02-25 04:00:00,456 ppm,79.5 %H,11.1 μg/m³,11 μg/m³,23.9 °C,0.432 ppm
2024-02-25 02:00:00,464 ppm,79.5 %H,11.4 μg/m³,11.3 μg/m³,23.9 °C,0.427 ppm
2024-02-25 00:00:00,475 ppm,79.5 %H,12.2 μg/m³,11.5 μg/m³,23.8 °C,0.471 ppm
2024-02-24 22:00:00,478 ppm,79.5 %H,12.8 μg/m³,12.2 μg/m³,23.7 °C,0.454 ppm
2024-02-24 20:00:00,475 ppm,80.0 %H,11.9 μg/m³,11.8 μg/m³,23.4 °C,0.362 ppm
2024-02-24 18:00:00,483 ppm,80 %H,12.3 μg/m³,12.1 μg/m³,23.1 °C,0.393 ppm
2024-02-24 16:00:00,492 ppm,79.7 %H,12 μg/m³,11.4 μg/m³,23.1 °C,0.409 ppm
2024-02-24 14:00:00,490 ppm,80.0 %H,12.3 μg/m³,11.6 μg/m³,23.1 °C,0.384 ppm
2024-02-24 12:00:00,490 ppm,79.9 %H,12.6 μg/m³,12.4 μg/m³,23.2 °C,0.437 ppm
2024-02-24 10:00:00,504 ppm,80.1 %H,12.6 μg/m³,11.2 μg/m³,23.1 °C,0.390 ppm
2024-02-24 08:00:00,542 ppm,79.3 %H,11 μg/m³,10.9 μg/m³,23.4 °C,0.418 ppm
2024-02-24 06:00:00,567 ppm,78.9 %H,11 μg/m³,10.8 μg/m³,24.2 °C,0.438 ppm
2024-02-24 04:00:00,615 ppm,78.5 %H,11.2 μg/m³,10.8 μg/m³,24.2 °C,0.522 ppm
2024-02-24 02:00:00,639 ppm,78.5 %H,10.8 μg/m³,10.7 μg/m³,24.2 °C,0.578 ppm
2024-02-24 00:00:00,639 ppm,78.5 %H,11.8 μg/m³,11.3 μg/m³,24.2 °C,0.514 ppm
2024-02-23 22:00:00,633 ppm,78.2 %H,12.7 μg/m³,12.3 μg/m³,24.2 °C,0.422 ppm
2024-02-23 20:00:00,628 ppm,78 %H,13.4 μg/m³,12.8 μg/m³,24.2 °C,0.301 ppm
2024-02-23 18:00:00,650 ppm,78 %H,13 μg/m³,12.5 μg/m³,24.2 °C,0.373 ppm
2024-02-23 16:00:00,663 ppm,78.2 %H,12.7 μg/m³,11.8 μg/m³,24.3 °C,0.401 ppm
2024-02-23 14:00:00,676 ppm,78.5 %H,13.9 μg/m³,13.4 μg/m³,24.1 °C,0.382 ppm
2024-02-23 12:00:00,755 ppm,79.0 %H,13.4 μg/m³,12.7 μg/m³,23.7 °C,0.330 ppm
2024-02-23 10:00:00,788 ppm,80.3 %H,12.9 μg/m³,11.9 μg/m³,23.3 °C,0.381 ppm
2024-02-23 08:00:00,759 ppm,79.8 %H,11.2 μg/m³,11 μg/m³,23.2 °C,0.346 ppm
2024-02-23 06:00:00,706 ppm,79.3 %H,11.5 μg/m³,11.3 μg/m³,24.0 °C,0.412 ppm
2024-02-23 04:00:00,741 ppm,79.5 %H,11.1 μg/m³,10.3 μg/m³,24.0 °C,0.483 ppm
2024-02-23 02:00:00,786 ppm,79.5 %H,11 μg/m³,10.6 μg/m³,24.0 °C,0.593 ppm
2024-02-23 00:00:00,831 ppm,79.5 %H,13.1 μg/m³,12.4 μg/m³,23.9 °C,0.570 ppm
2024-02-22 22:00:00,884 ppm,79.5 %H,13 μg/m³,12.4 μg/m³,23.8 °C,0.488 ppm
2024-02-22 20:00:00,965 ppm,80.0 %H,13.3 μg/m³,12.9 μg/m³,23.5 °C,0.424 ppm
2024-02-22 18:00:00,1173 ppm,79.6 %H,12.6 μg/m³,12.3 μg/m³,23.1 °C,0.661 ppm
2024-02-22 16:00:00,1141 ppm,78.7 %H,13.3 μg/m³,13.2 μg/m³,23.2 °C,0.620 ppm
2024-02-22 14:00:00,1125 ppm,78.5 %H,16.2 μg/m³,15 μg/m³,23.3 °C,0.463 ppm
2024-02-22 12:00:00,1269 ppm,78.5 %H,13 μg/m³,12.7 μg/m³,23.2 °C,0.572 ppm
2024-02-22 10:00:00,968 ppm,79.5 %H,13.8 μg/m³,13.2 μg/m³,23.2 °C,0.670 ppm
2024-02-22 08:00:00,694 ppm,79.5 %H,12.7 μg/m³,11.8 μg/m³,23.4 °C,0.477 ppm
2024-02-22 06:00:00,664 ppm,79.5 %H,11.3 μg/m³,10.9 μg/m³,24.2 °C,0.388 ppm
2024-02-22 04:00:00,706 ppm,79.5 %H,12.4 μg/m³,11.5 μg/m³,24.1 °C,0.404 ppm
2024-02-22 02:00:00,758 ppm,79.5 %H,11.4 μg/m³,11.1 μg/m³,24.1 °C,0.438 ppm
2024-02-22 00:00:00,834 ppm,79.5 %H,12.3 μg/m³,11.4 μg/m³,24 °C,0.431 ppm
2024-02-21 22:00:00,928 ppm,79.5 %H,12.9 μg/m³,11.8 μg/m³,23.9 °C,0.537 ppm
2024-02-21 20:00:00,1060 ppm,79.9 %H,12.4 μg/m³,10.8 μg/m³,23.6 °C,0.688 ppm
2024-02-21 18:00:00,1215 ppm,79.9 %H,8.92 μg/m³,8.42 μg/m³,23.2 °C,0.958 ppm
2024-02-21 16:00:00,1084 ppm,78.3 %H,10.6 μg/m³,10.2 μg/m³,23.1 °C,0.681 ppm
2024-02-21 14:00:00,844 ppm,78.3 %H,13.8 μg/m³,13.3 μg/m³,23.2 °C,0.405 ppm
2024-02-21 12:00:00,999 ppm,78.6 %H,13.9 μg/m³,13.3 μg/m³,23.3 °C,0.641 ppm
2024-02-21 10:00:00,933 ppm,77.1 %H,12.8 μg/m³,12.3 μg/m³,23.4 °C,0.753 ppm
2024-02-21 08:00:00,660 ppm,79.8 %H,14.8 μg/m³,13.8 μg/m³,24.4 °C,0.530 ppm
2024-02-21 06:00:00,614 ppm,80 %H,13.2 μg/m³,13 μg/m³,24.2 °C,0.412 ppm
2024-02-21 04:00:00,636 ppm,80 %H,13.2 μg/m³,12.3 μg/m³,24.1 °C,0.406 ppm
2024-02-21 02:00:00,656 ppm,80 %H,13 μg/m³,12.7 μg/m³,24.1 °C,0.414 ppm
2024-02-21 00:00:00,684 ppm,80 %H,14.9 μg/m³,14.1 μg/m³,24.0 °C,0.436 ppm
2024-02-20 22:00:00,711 ppm,80 %H,14.8 μg/m³,13.8 μg/m³,23.9 °C,0.442 ppm
2024-02-20 20:00:00,742 ppm,80 %H,13.5 μg/m³,13 μg/m³,23.6 °C,0.438 ppm
2024-02-20 18:00:00,821 ppm,80 %H,13 μg/m³,13 μg/m³,23.3 °C,0.584 ppm
2024-02-20 16:00:00,830 ppm,79.6 %H,12.3 μg/m³,11.8 μg/m³,23.3 °C,0.579 ppm
2024-02-20 14:00:00,772 ppm,79.3 %H,11 μg/m³,10.8 μg/m³,23.2 °C,0.553 ppm
2024-02-20 12:00:00,719 ppm,80.0 %H,12.6 μg/m³,12.5 μg/m³,23.2 °C,0.515 ppm
2024-02-20 10:00:00,638 ppm,80.0 %H,14 μg/m³,13.3 μg/m³,23.2 °C,0.434 ppm
2024-02-20 08:00:00,623 ppm,79.6 %H,15.4 μg/m³,14.5 μg/m³,23.5 °C,0.421 ppm
2024-02-20 06:00:00,672 ppm,79.5 %H,13.8 μg/m³,13.5 μg/m³,24.3 °C,0.337 ppm
2024-02-20 04:00:00,726 ppm,79 %H,15.5 μg/m³,14.8 μg/m³,24.3 °C,0.369 ppm
2024-02-20 02:00:00,801 ppm,79 %H,14.8 μg/m³,14.3 μg/m³,24.2 °C,0.365 ppm
2024-02-20 00:00:00,901 ppm,78.8 %H,14.3 μg/m³,13.6 μg/m³,24.1 °C,0.366 ppm
2024-02-19 22:00:00,1033 ppm,78.5 %H,13.9 μg/m³,13.2 μg/m³,24.0 °C,0.348 ppm
2024-02-19 20:00:00,1248 ppm,78.6 %H,12.5 μg/m³,11.8 μg/m³,23.7 °C,0.363 ppm
2024-02-19 18:00:00,1714 ppm,77.4 %H,8.58 μg/m³,8.25 μg/m³,23.3 °C,0.850 ppm
2024-02-19 16:00:00,1730 ppm,73.3 %H,6.83 μg/m³,6.83 μg/m³,23.8 °C,1.22 ppm
2024-02-19 14:00:00,1032 ppm,76.2 %H,9.75 μg/m³,9.42 μg/m³,23.7 °C,0.532 ppm
2024-02-19 12:00:00,986 ppm,78.2 %H,8.58 μg/m³,8.08 μg/m³,23.4 °C,0.470 ppm
2024-02-19 10:00:00,723 ppm,78.5 %H,13.6 μg/m³,12.4 μg/m³,23.2 °C,0.469 ppm
2024-02-19 08:00:00,532 ppm,78.7 %H,16.4 μg/m³,16 μg/m³,23.5 °C,0.513 ppm
2024-02-19 06:00:00,476 ppm,80 %H,19.3 μg/m³,18.8 μg/m³,24.6 °C,0.391 ppm
2024-02-19 04:00:00,478 ppm,80 %H,18.1 μg/m³,17.5 μg/m³,24.6 °C,0.397 ppm
2024-02-19 02:00:00,483 ppm,80 %H,19.8 μg/m³,19.3 μg/m³,24.6 °C,0.403 ppm
2024-02-19 00:00:00,488 ppm,80 %H,19.4 μg/m³,19.3 μg/m³,24.6 °C,0.388 ppm
2024-02-18 22:00:00,495 ppm,79.7 %H,21.6 μg/m³,21.3 μg/m³,24.7 °C,0.380 ppm
2024-02-18 20:00:00,496 ppm,79.5 %H,24.4 μg/m³,23.8 μg/m³,24.7 °C,0.335 ppm
2024-02-18 18:00:00,488 ppm,79.5 %H,23.5 μg/m³,22.9 μg/m³,24.7 °C,0.399 ppm
2024-02-18 16:00:00,483 ppm,79.5 %H,23.4 μg/m³,22.5 μg/m³,24.8 °C,0.433 ppm
2024-02-18 14:00:00,484 ppm,79.5 %H,24.9 μg/m³,23.3 μg/m³,24.7 °C,0.409 ppm
2024-02-18 12:00:00,486 ppm,79.8 %H,25.3 μg/m³,23.9 μg/m³,24.4 °C,0.406 ppm
2024-02-18 10:00:00,504 ppm,80 %H,24.3 μg/m³,23.7 μg/m³,24.2 °C,0.468 ppm
2024-02-18 08:00:00,521 ppm,80 %H,21.3 μg/m³,21 μg/m³,24.0 °C,0.447 ppm
2024-02-18 06:00:00,530 ppm,80 %H,20.8 μg/m³,20.2 μg/m³,24.0 °C,0.504 ppm
2024-02-18 04:00:00,542 ppm,80 %H,21.8 μg/m³,20.4 μg/m³,23.9 °C,0.524 ppm
2024-02-18 02:00:00,546 ppm,80 %H,19.8 μg/m³,19.3 μg/m³,23.9 °C,0.577 ppm
2024-02-18 00:00:00,542 ppm,80.3 %H,20 μg/m³,19.2 μg/m³,23.8 °C,0.659 ppm
2024-02-17 22:00:00,520 ppm,80.5 %H,20.3 μg/m³,19.9 μg/m³,23.7 °C,0.663 ppm
2024-02-17 20:00:00,499 ppm,80.9 %H,20.4 μg/m³,19.7 μg/m³,23.4 °C,0.555 ppm
2024-02-17 18:00:00,489 ppm,81.3 %H,19.7 μg/m³,18.8 μg/m³,23.1 °C,0.418 ppm
2024-02-17 16:00:00,494 ppm,81.0 %H,19.7 μg/m³,19.3 μg/m³,23.1 °C,0.409 ppm
2024-02-17 14:00:00,502 ppm,81 %H,19.8 μg/m³,19 μg/m³,23.0 °C,0.467 ppm
2024-02-17 12:00:00,511 ppm,80.8 %H,19.1 μg/m³,18.5 μg/m³,23.1 °C,0.393 ppm
2024-02-17 10:00:00,534 ppm,80.8 %H,20.4 μg/m³,19.3 μg/m³,23.1 °C,0.389 ppm
2024-02-17 08:00:00,574 ppm,80.2 %H,19.3 μg/m³,18.5 μg/m³,23.3 °C,0.413 ppm
2024-02-17 06:00:00,607 ppm,79.5 %H,18.8 μg/m³,18.3 μg/m³,23.9 °C,0.389 ppm
2024-02-17 04:00:00,646 ppm,79.5 %H,18.2 μg/m³,17.2 μg/m³,23.9 °C,0.397 ppm
2024-02-17 02:00:00,694 ppm,79.5 %H,17.8 μg/m³,17.2 μg/m³,23.8 °C,0.381 ppm
2024-02-17 00:00:00,751 ppm,79.5 %H,17.7 μg/m³,17.2 μg/m³,23.8 °C,0.339 ppm
2024-02-16 22:00:00,826 ppm,79.9 %H,17.8 μg/m³,17.3 μg/m³,23.7 °C,0.360 ppm
2024-02-16 20:00:00,915 ppm,80.4 %H,17.1 μg/m³,16.7 μg/m³,23.3 °C,0.447 ppm
2024-02-16 18:00:00,1098 ppm,80.1 %H,17 μg/m³,16.1 μg/m³,23.0 °C,0.663 ppm
2024-02-16 16:00:00,1022 ppm,79.3 %H,18.6 μg/m³,17.8 μg/m³,23.0 °C,0.608 ppm
2024-02-16 14:00:00,854 ppm,79.4 %H,15.8 μg/m³,15.1 μg/m³,23.1 °C,0.408 ppm
2024-02-16 12:00:00,853 ppm,79.0 %H,16 μg/m³,15.4 μg/m³,23.2 °C,0.361 ppm
2024-02-16 10:00:00,886 ppm,78.4 %H,17 μg/m³,16.4 μg/m³,23.7 °C,0.301 ppm
2024-02-16 08:00:00,573 ppm,80 %H,20.5 μg/m³,19.7 μg/m³,24 °C,0.835 ppm
2024-02-16 06:00:00,576 ppm,80 %H,22.1 μg/m³,21.1 μg/m³,24.0 °C,0.805 ppm
2024-02-16 04:00:00,604 ppm,80 %H,21.5 μg/m³,20.6 μg/m³,23.9 °C,0.818 ppm
2024-02-16 02:00:00,636 ppm,80 %H,20.9 μg/m³,20.5 μg/m³,23.9 °C,0.832 ppm
2024-02-16 00:00:00,676 ppm,80 %H,19.1 μg/m³,18.6 μg/m³,23.8 °C,0.864 ppm
2024-02-15 22:00:00,721 ppm,80 %H,18.6 μg/m³,17.7 μg/m³,23.6 °C,0.863 ppm
2024-02-15 20:00:00,771 ppm,80.4 %H,17.1 μg/m³,16.4 μg/m³,23.3 °C,0.823 ppm
2024-02-15 18:00:00,912 ppm,80.8 %H,14.4 μg/m³,13.8 μg/m³,22.9 °C,1.01 ppm
2024-02-15 16:00:00,1027 ppm,80.3 %H,10.7 μg/m³,10.5 μg/m³,23.0 °C,1.16 ppm
2024-02-15 14:00:00,1019 ppm,80.2 %H,10.9 μg/m³,10.1 μg/m³,23.1 °C,1.26 ppm
2024-02-15 12:00:00,1102 ppm,80.3 %H,11.8 μg/m³,11.4 μg/m³,23.2 °C,1.42 ppm
2024-02-15 10:00:00,782 ppm,79.8 %H,11.2 μg/m³,10.6 μg/m³,23.2 °C,1.02 ppm
2024-02-15 08:00:00,485 ppm,79.3 %H,6.06 μg/m³,5.83 μg/m³,23.4 °C,0.854 ppm
2024-02-15 06:00:00,493 ppm,79.5 %H,6.18 μg/m³,5.71 μg/m³,24.1 °C,0.826 ppm
2024-02-15 04:00:00,504 ppm,79.5 %H,6 μg/m³,5.82 μg/m³,24 °C,0.858 ppm
2024-02-15 02:00:00,511 ppm,79.5 %H,6 μg/m³,5.94 μg/m³,23.9 °C,0.827 ppm
2024-02-15 00:00:00,515 ppm,79.5 %H,6.12 μg/m³,5.94 μg/m³,23.8 °C,0.847 ppm
2024-02-14 22:00:00,518 ppm,79.5 %H,5.35 μg/m³,5.06 μg/m³,23.7 °C,0.814 ppm
2024-02-14 20:00:00,513 ppm,79.5 %H,5.82 μg/m³,5.47 μg/m³,23.3 °C,0.770 ppm
2024-02-14 18:00:00,509 ppm,79.6 %H,5.33 μg/m³,5.11 μg/m³,23.0 °C,0.789 ppm
2024-02-14 16:00:00,501 ppm,79.6 %H,5.65 μg/m³,5.35 μg/m³,23.2 °C,0.838 ppm
2024-02-14 14:00:00,499 ppm,79.6 %H,6.18 μg/m³,5.94 μg/m³,23.2 °C,0.875 ppm
2024-02-14 12:00:00,483 ppm,79.8 %H,7.88 μg/m³,7.65 μg/m³,23.3 °C,0.890 ppm
2024-02-14 10:00:00,465 ppm,79.8 %H,8.76 μg/m³,8.47 μg/m³,23.3 °C,0.819 ppm
2024-02-14 08:00:00,465 ppm,79.0 %H,6.71 μg/m³,6.53 μg/m³,23.5 °C,0.845 ppm
2024-02-14 06:00:00,474 ppm,79 %H,5.35 μg/m³,5.24 μg/m³,24.2 °C,0.833 ppm
2024-02-14 04:00:00,482 ppm,79 %H,6.44 μg/m³,6.06 μg/m³,24.2 °C,0.858 ppm
2024-02-14 02:00:00,491 ppm,79 %H,6.59 μg/m³,6.24 μg/m³,24.1 °C,0.848 ppm
2024-02-14 00:00:00,500 ppm,79.1 %H,6.29 μg/m³,5.76 μg/m³,24.0 °C,0.803 ppm
2024-02-13 22:00:00,507 ppm,79.5 %H,5.71 μg/m³,5.53 μg/m³,23.9 °C,0.808 ppm
2024-02-13 20:00:00,502 ppm,79.7 %H,6.12 μg/m³,5.88 μg/m³,23.6 °C,0.772 ppm
2024-02-13 18:00:00,485 ppm,79.6 %H,6.18 μg/m³,6.12 μg/m³,23.0 °C,0.699 ppm
2024-02-13 16:00:00,462 ppm,79.6 %H,7.35 μg/m³,6.94 μg/m³,23.1 °C,0.688 ppm
2024-02-13 14:00:00,437 ppm,79.5 %H,7.33 μg/m³,7.33 μg/m³,23.2 °C,0.717 ppm
2024-02-13 12:00:00,429 ppm,79.5 %H,7.47 μg/m³,7.06 μg/m³,23.3 °C,0.649 ppm
2024-02-13 10:00:00,428 ppm,78.9 %H,7.41 μg/m³,7.18 μg/m³,23.2 °C,0.658 ppm
2024-02-13 08:00:00,432 ppm,77.6 %H,5.82 μg/m³,5.71 μg/m³,23.5 °C,0.840 ppm
2024-02-13 06:00:00,432 ppm,79 %H,7.06 μg/m³,6.71 μg/m³,24.5 °C,0.806 ppm
2024-02-13 04:00:00,435 ppm,79 %H,6.59 μg/m³,6.59 μg/m³,24.4 °C,0.765 ppm
2024-02-13 02:00:00,445 ppm,79 %H,6.18 μg/m³,5.94 μg/m³,24.3 °C,0.782 ppm
2024-02-13 00:00:00,453 ppm,79 %H,6.22 μg/m³,6.11 μg/m³,24.2 °C,0.752 ppm
2024-02-12 22:00:00,456 ppm,79 %H,5.41 μg/m³,5.35 μg/m³,24.0 °C,0.684 ppm
2024-02-12 20:00:00,453 ppm,79.3 %H,5.94 μg/m³,5.65 μg/m³,23.6 °C,0.649 ppm
2024-02-12 18:00:00,439 ppm,79.1 %H,5.18 μg/m³,4.94 μg/m³,23.1 °C,0.669 ppm
2024-02-12 16:00:00,429 ppm,79.0 %H,6.12 μg/m³,5.82 μg/m³,23.2 °C,0.664 ppm
2024-02-12 14:00:00,427 ppm,78.4 %H,8.24 μg/m³,7.53 μg/m³,23.2 °C,0.623 ppm
2024-02-12 12:00:00,425 ppm,78.5 %H,8 μg/m³,7.59 μg/m³,23.2 °C,0.657 ppm
2024-02-12 10:00:00,428 ppm,78.5 %H,7.94 μg/m³,7.72 μg/m³,23.3 °C,0.696 ppm
2024-02-12 08:00:00,429 ppm,76.8 %H,6.94 μg/m³,6.53 μg/m³,23.7 °C,0.902 ppm
2024-02-12 06:00:00,436 ppm,80 %H,6.76 μg/m³,6.59 μg/m³,25 °C,0.868 ppm
2024-02-12 04:00:00,442 ppm,80 %H,7.35 μg/m³,7 μg/m³,25.0 °C,0.833 ppm
2024-02-12 02:00:00,445 ppm,80 %H,7.35 μg/m³,7.06 μg/m³,24.9 °C,0.853 ppm
2024-02-12 00:00:00,457 ppm,79.9 %H,7.53 μg/m³,7.24 μg/m³,24.9 °C,0.810 ppm
2024-02-11 22:00:00,460 ppm,79.5 %H,7.59 μg/m³,7.29 μg/m³,24.9 °C,0.786 ppm
2024-02-11 20:00:00,462 ppm,79.5 %H,8.44 μg/m³,8.28 μg/m³,25 °C,0.771 ppm
2024-02-11 18:00:00,460 ppm,79.5 %H,10 μg/m³,9.29 μg/m³,25.1 °C,0.809 ppm
2024-02-11 16:00:00,453 ppm,79.5 %H,10.7 μg/m³,10.2 μg/m³,25.1 °C,0.870 ppm
2024-02-11 14:00:00,441 ppm,79.5 %H,11.8 μg/m³,11.3 μg/m³,24.9 °C,0.828 ppm
2024-02-11 12:00:00,430 ppm,79.7 %H,11.2 μg/m³,11 μg/m³,24.7 °C,0.782 ppm
2024-02-11 10:00:00,429 ppm,80 %H,9.06 μg/m³,8.88 μg/m³,24.4 °C,0.773 ppm
2024-02-11 08:00:00,425 ppm,80 %H,8.65 μg/m³,8.41 μg/m³,24.2 °C,0.737 ppm
2024-02-11 06:00:00,424 ppm,80 %H,7.28 μg/m³,6.89 μg/m³,24.1 °C,0.755 ppm
2024-02-11 04:00:00,421 ppm,80 %H,7.65 μg/m³,7.29 μg/m³,24.1 °C,0.694 ppm
2024-02-11 02:00:00,416 ppm,80 %H,7.18 μg/m³,6.94 μg/m³,24.0 °C,0.654 ppm
2024-02-11 00:00:00,423 ppm,80 %H,6.65 μg/m³,6.59 μg/m³,23.9 °C,0.679 ppm
2024-02-10 22:00:00,424 ppm,80 %H,7.24 μg/m³,7.12 μg/m³,23.8 °C,0.622 ppm
2024-02-10 20:00:00,426 ppm,80.5 %H,7.71 μg/m³,7.47 μg/m³,23.5 °C,0.618 ppm
2024-02-10 18:00:00,428 ppm,80.6 %H,7.65 μg/m³,7.35 μg/m³,23.2 °C,0.685 ppm
2024-02-10 16:00:00,424 ppm,80.6 %H,7.78 μg/m³,7.33 μg/m³,23.2 °C,0.698 ppm
2024-02-10 14:00:00,415 ppm,80.8 %H,7.75 μg/m³,7.69 μg/m³,23.2 °C,0.753 ppm
2024-02-10 12:00:00,414 ppm,81.1 %H,8.76 μg/m³,8.59 μg/m³,23.1 °C,0.847 ppm
2024-02-10 10:00:00,412 ppm,81.1 %H,10.4 μg/m³,10.4 μg/m³,23.2 °C,0.918 ppm
2024-02-10 08:00:00,416 ppm,81.4 %H,10 μg/m³,9.53 μg/m³,23.2 °C,0.931 ppm
2024-02-10 06:00:00,416 ppm,81.2 %H,10.4 μg/m³,10.1 μg/m³,23.3 °C,1.06 ppm
2024-02-10 04:00:00,415 ppm,81.1 %H,13.5 μg/m³,13.1 μg/m³,23.3 °C,1.11 ppm
2024-02-10 02:00:00,412 ppm,81.3 %H,16.5 μg/m³,15.2 μg/m³,23.1 °C,1.05 ppm
2024-02-10 00:00:00,416 ppm,80.8 %H,10.3 μg/m³,10 μg/m³,23.2 °C,1.09 ppm
2024-02-09 22:00:00,428 ppm,80.7 %H,8.41 μg/m³,8.24 μg/m³,23.2 °C,1.04 ppm
2024-02-09 20:00:00,444 ppm,80.6 %H,7.76 μg/m³,7.29 μg/m³,23.2 °C,1.03 ppm
2024-02-09 18:00:00,471 ppm,80.4 %H,7.76 μg/m³,7.35 μg/m³,23.0 °C,0.954 ppm
2024-02-09 16:00:00,521 ppm,80.2 %H,9.12 μg/m³,8.94 μg/m³,23.2 °C,0.904 ppm
2024-02-09 14:00:00,605 ppm,80 %H,14.6 μg/m³,14.2 μg/m³,23.3 °C,0.890 ppm
2024-02-09 12:00:00,560 ppm,80.5 %H,21.9 μg/m³,21.4 μg/m³,23.2 °C,0.762 ppm
2024-02-09 10:00:00,497 ppm,81.0 %H,20.9 μg/m³,19.9 μg/m³,23.2 °C,0.721 ppm
2024-02-09 08:00:00,477 ppm,80.3 %H,16.6 μg/m³,16 μg/m³,23.4 °C,0.752 ppm
2024-02-09 06:00:00,488 ppm,80 %H,14.3 μg/m³,13.7 μg/m³,24.2 °C,0.693 ppm
2024-02-09 04:00:00,496 ppm,80 %H,14.4 μg/m³,13.7 μg/m³,24.1 °C,0.699 ppm
2024-02-09 02:00:00,511 ppm,80 %H,14.6 μg/m³,13.3 μg/m³,24.1 °C,0.711 ppm
2024-02-09 00:00:00,525 ppm,79.9 %H,14.4 μg/m³,13.3 μg/m³,24 °C,0.705 ppm
2024-02-08 22:00:00,535 ppm,79.6 %H,18.3 μg/m³,15.4 μg/m³,23.9 °C,0.692 ppm
2024-02-08 20:00:00,539 ppm,79.5 %H,16.6 μg/m³,14.8 μg/m³,23.5 °C,0.666 ppm
2024-02-08 18:00:00,556 ppm,80.7 %H,12.6 μg/m³,12.4 μg/m³,23.1 °C,0.644 ppm
2024-02-08 16:00:00,585 ppm,80.4 %H,13.2 μg/m³,12.4 μg/m³,23.1 °C,0.643 ppm
2024-02-08 14:00:00,636 ppm,80.1 %H,13.9 μg/m³,13.3 μg/m³,23.2 °C,0.735 ppm
2024-02-08 12:00:00,732 ppm,79.9 %H,13.8 μg/m³,13.1 μg/m³,23.1 °C,0.890 ppm
2024-02-08 10:00:00,694 ppm,80.0 %H,14.5 μg/m³,13.8 μg/m³,23.2 °C,0.895 ppm
2024-02-08 08:00:00,566 ppm,79 %H,14 μg/m³,13.6 μg/m³,23.3 °C,0.843 ppm
2024-02-08 06:00:00,499 ppm,79.5 %H,13.3 μg/m³,12.8 μg/m³,24.2 °C,0.754 ppm
2024-02-08 04:00:00,512 ppm,79.5 %H,12.9 μg/m³,12.4 μg/m³,24.2 °C,0.796 ppm
2024-02-08 02:00:00,525 ppm,79.5 %H,12.9 μg/m³,12.6 μg/m³,24.1 °C,0.742 ppm
2024-02-08 00:00:00,537 ppm,79.5 %H,14.1 μg/m³,13.6 μg/m³,24.0 °C,0.735 ppm
2024-02-07 22:00:00,544 ppm,79.5 %H,14.5 μg/m³,13.8 μg/m³,23.9 °C,0.682 ppm
2024-02-07 20:00:00,555 ppm,79.5 %H,14.5 μg/m³,13.8 μg/m³,23.4 °C,0.671 ppm
2024-02-07 18:00:00,570 ppm,80.2 %H,12.8 μg/m³,12.1 μg/m³,22.9 °C,0.656 ppm
2024-02-07 16:00:00,588 ppm,79.6 %H,12.9 μg/m³,12.6 μg/m³,23.2 °C,0.678 ppm
2024-02-07 14:00:00,648 ppm,79.5 %H,12.5 μg/m³,12.1 μg/m³,23.2 °C,0.776 ppm
2024-02-07 12:00:00,761 ppm,80.1 %H,14.2 μg/m³,13.7 μg/m³,23.2 °C,0.909 ppm
2024-02-07 10:00:00,717 ppm,80.0 %H,15.4 μg/m³,14.6 μg/m³,23.1 °C,0.946 ppm
2024-02-07 08:00:00,580 ppm,79.6 %H,18.2 μg/m³,17.2 μg/m³,23.4 °C,1.12 ppm
2024-02-07 06:00:00,542 ppm,80.0 %H,21.4 μg/m³,20.6 μg/m³,24.2 °C,0.917 ppm
2024-02-07 04:00:00,562 ppm,79.8 %H,20.6 μg/m³,19.8 μg/m³,24.2 °C,0.892 ppm
2024-02-07 02:00:00,589 ppm,79.8 %H,21.5 μg/m³,20.2 μg/m³,24.1 °C,0.928 ppm
2024-02-07 00:00:00,622 ppm,80.0 %H,20.9 μg/m³,20 μg/m³,24.1 °C,0.918 ppm
2024-02-06 22:00:00,653 ppm,80 %H,21 μg/m³,20.2 μg/m³,23.9 °C,0.901 ppm
2024-02-06 20:00:00,688 ppm,80.3 %H,19.1 μg/m³,18.4 μg/m³,23.6 °C,0.862 ppm
2024-02-06 18:00:00,762 ppm,80.3 %H,16.1 μg/m³,15.4 μg/m³,23.1 °C,0.866 ppm
2024-02-06 16:00:00,779 ppm,79.6 %H,15.6 μg/m³,15.2 μg/m³,23.2 °C,0.924 ppm
2024-02-06 14:00:00,722 ppm,79.4 %H,15.4 μg/m³,15.1 μg/m³,23.3 °C,0.895 ppm
2024-02-06 12:00:00,648 ppm,79.7 %H,17 μg/m³,16.6 μg/m³,23.2 °C,0.972 ppm
2024-02-06 10:00:00,532 ppm,80.0 %H,17.3 μg/m³,16.9 μg/m³,23.2 °C,0.854 ppm
2024-02-06 08:00:00,503 ppm,79.3 %H,16.3 μg/m³,15.9 μg/m³,23.5 °C,0.924 ppm
